"game_id","home_team","away_team","home_win_prob","away_win_prob","predicted_winner","actual_winner","correct"
"2025_05_NE_BUF","BUF","NE",0.749998927116394,0.250001072883606,"BUF","NE",FALSE
"2025_05_KC_JAX","JAX","KC",0.250251309160376,0.749748690839624,"KC","JAX",FALSE
"2025_06_PHI_NYG","NYG","PHI",0.250353935494786,0.749646064505214,"PHI","NYG",FALSE
"2025_06_DEN_NYJ","NYJ","DEN",0.252218500711024,0.747781499288976,"DEN","DEN",TRUE
"2025_06_LA_BAL","BAL","LA",0.74705982208252,0.25294017791748,"BAL","LA",FALSE
"2025_06_DAL_CAR","CAR","DAL",0.250367102533346,0.749632897466654,"DAL","CAR",FALSE
"2025_06_ARI_IND","IND","ARI",0.704160273075104,0.295839726924896,"IND","IND",TRUE
"2025_06_SEA_JAX","JAX","SEA",0.266267413273454,0.733732586726546,"SEA","SEA",TRUE
"2025_06_LAC_MIA","MIA","LAC",0.722032725811005,0.277967274188995,"MIA","LAC",FALSE
"2025_06_NE_NO","NO","NE",0.481301844120026,0.518698155879974,"NE","NE",TRUE
"2025_06_CLE_PIT","PIT","CLE",0.746654987335205,0.253345012664795,"PIT","PIT",TRUE
"2025_06_TEN_LV","LV","TEN",0.422579437494278,0.577420562505722,"TEN","LV",FALSE
"2025_06_CIN_GB","GB","CIN",0.746948391199112,0.253051608800888,"GB","GB",TRUE
"2025_06_SF_TB","TB","SF",0.557308971881866,0.442691028118134,"TB","TB",TRUE
"2025_06_DET_KC","KC","DET",0.747027307748795,0.252972692251205,"KC","KC",TRUE
"2025_06_BUF_ATL","ATL","BUF",0.250022766897018,0.749977233102982,"BUF","ATL",FALSE
"2025_06_CHI_WAS","WAS","CHI",0.736593425273895,0.263406574726105,"WAS","CHI",FALSE
"2025_07_PIT_CIN","CIN","PIT",0.747836172580719,0.252163827419281,"CIN","CIN",TRUE
"2025_07_LA_JAX","JAX","LA",0.378162428736687,0.621837571263313,"LA","LA",TRUE
"2025_07_NO_CHI","CHI","NO",0.723090648651123,0.276909351348877,"CHI","CHI",TRUE
"2025_07_MIA_CLE","CLE","MIA",0.251485645538196,0.748514354461804,"MIA","CLE",FALSE
"2025_07_LV_KC","KC","LV",0.74999874830246,0.25000125169754,"KC","KC",TRUE
"2025_07_PHI_MIN","MIN","PHI",0.263434384949505,0.736565615050495,"PHI","PHI",TRUE
"2025_07_CAR_NYJ","NYJ","CAR",0.287098698318005,0.712901301681995,"CAR","CAR",TRUE
"2025_07_NE_TEN","TEN","NE",0.696523100137711,0.303476899862289,"TEN","NE",FALSE
"2025_07_NYG_DEN","DEN","NYG",0.742561966180801,0.257438033819199,"DEN","DEN",TRUE
"2025_07_IND_LAC","LAC","IND",0.649143576622009,0.350856423377991,"LAC","IND",FALSE
"2025_07_GB_ARI","ARI","GB",0.25071506400127,0.74928493599873,"GB","GB",TRUE
"2025_07_WAS_DAL","DAL","WAS",0.746756166219711,0.253243833780289,"DAL","DAL",TRUE
"2025_07_ATL_SF","SF","ATL",0.749823391437531,0.250176608562469,"SF","SF",TRUE
"2025_07_TB_DET","DET","TB",0.705731809139252,0.294268190860748,"DET","DET",TRUE
"2025_07_HOU_SEA","SEA","HOU",0.749754309654236,0.250245690345764,"SEA","SEA",TRUE
"2025_08_MIN_LAC","LAC","MIN",0.700296312570572,0.299703687429428,"LAC","LAC",TRUE
"2025_08_MIA_ATL","ATL","MIA",0.371189370751381,0.628810629248619,"MIA","MIA",TRUE
"2025_08_CHI_BAL","BAL","CHI",0.749947845935822,0.250052154064178,"BAL","BAL",TRUE
"2025_08_BUF_CAR","CAR","BUF",0.250001905646627,0.749998094353373,"BUF","BUF",TRUE
"2025_08_NYJ_CIN","CIN","NYJ",0.74999612569809,0.25000387430191,"CIN","NYJ",FALSE
"2025_08_SF_HOU","HOU","SF",0.250250363431405,0.749749636568595,"SF","HOU",FALSE
"2025_08_CLE_NE","NE","CLE",0.74420291185379,0.25579708814621,"NE","NE",TRUE
"2025_08_NYG_PHI","PHI","NYG",0.749951064586639,0.250048935413361,"PHI","PHI",TRUE
"2025_08_TB_NO","NO","TB",0.250689045060426,0.749310954939574,"TB","TB",TRUE
"2025_08_DAL_DEN","DEN","DAL",0.254724413622171,0.745275586377829,"DAL","DEN",FALSE
"2025_08_TEN_IND","IND","TEN",0.734462410211563,0.265537589788437,"IND","IND",TRUE
"2025_08_GB_PIT","PIT","GB",0.250338830985129,0.749661169014871,"GB","GB",TRUE
"2025_08_WAS_KC","KC","WAS",0.749958038330078,0.250041961669922,"KC","KC",TRUE
"2025_09_BAL_MIA","MIA","BAL",0.260676231235266,0.739323768764734,"BAL","BAL",TRUE
"2025_09_CHI_CIN","CIN","CHI",0.749173879623413,0.250826120376587,"CIN","CHI",FALSE
"2025_09_MIN_DET","DET","MIN",0.748732268810272,0.251267731189728,"DET","MIN",FALSE
"2025_09_CAR_GB","GB","CAR",0.74999874830246,0.25000125169754,"GB","CAR",FALSE
